Project	ClassName#TestName	TrueOracle	GenOracle	Correct
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertTrue(s.isSolution());	1
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertThat(s.isSolution(),equalTo(false));	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertFalse(s.isSolution());	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertThat(s.isSolution(),is(false));	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertTrue(s.isSolution());	1
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleStateTest#state_can_be_solution	assertTrue(s.isSolution());	assertThat(s.getSolution(),is(true));	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNotNull(pool);	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNotNull(pool);	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertThat(pool).isNotNull();	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNull(pool);	1
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertThat(pool,notNullValue());	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNotNull(pool);	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNull(pool);	1
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertThat(pool).isNull();	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertNotNull(pool);	0
sofastack_sofa-bolt	RpcConnectionManagerTest#testGet	assertNull(pool);	assertThat(pool,nullValue());	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent=parser.parse(sample1,false);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent=parser.parse(sample1,true);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent1=parser.parse(sample1,false);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent1=parser.parse(sample1,true);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	parser.parse(sample1,false);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	parser.parse(sample1,true);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventexpected=parser.parse(sample1,false);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent=parser.parse("STR",false);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventexpected=parser.parse(sample1,true);	0
fluenda_ParCEFone	CEFParserTest#validMessageValidationAllExtenstionsTest	assertNotNull(parser.parse(sample1,true));	CommonEventevent=parser.parse("STR",true);	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,newOLiveQueryClientListener(database,mock));	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock).registerLiveListener(10,newOLiveQueryClientListener(database,mock));	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,mock);	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,newOLiveQueryClientListener(database,null));	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock).registerLiveListener(10,newOLiveQueryClientListener(database,null));	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,MockLiveListener.class);	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,newOLiveQueryClientListener(database,MockLiveListener.class));	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).executeLiveQueryPush(request);	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,MockLiveListener.INSTANCE);	0
orientechnologies_orientdb	ORemoteLiveQueryPushTest#testLiveEvents	assertEquals(mock.countCreate,1);	verify(mock,times(1)).registerLiveListener(10,newOLiveQueryClientListener(database,MockLiveListener.INSTANCE));	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertEquals(expected,fromString);	1
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertEquals(expected,fromString);	1
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertThat(fromString,equalTo(expected));	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertThat(fromString).isEqualTo(expected);	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertThat(fromString,is(expected));	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertSame(expected,fromString);	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertNotNull(fromString);	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertSame(expected,fromString);	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertArrayEquals(expected,fromString);	0
jcodec_jcodec	ULTest#testULFromString	assertEquals(expected,fromString);	assertNotSame(expected,fromString);	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(1,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(2,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(2,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(1,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(3,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(0,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertThat(extr.fields(),is(1));	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertThat(extr.fields(),is(2));	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertEquals(4,extr.fields());	0
orientechnologies_orientdb	ODocumentSchemalessBinarySerializationTest#testSimpleEmbeddedDoc	assertEquals(document.fields(),extr.fields());	assertTrue(extr.fields()==1);	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	IProtocolprotoocl2=protocol0.copyInstance();	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	IProtocolprotoocl2=protocol1.copyInstance();	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertEquals(protocol0,protoocl1);	1
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertEquals(protocol0,protoocl1);	1
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertSame(protocol0,protoocl1);	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertThat(protoocl1,is(protocol0));	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertThat(protoocl1).isSameAs(protocol0);	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertNotNull(protoocl1);	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertThat(protoocl1,instanceOf(Protocol.class));	0
TooTallNate_Java-WebSocket	ProtocolTest#testCopyInstance	assertEquals(protocol0,protoocl1);	assertTrue(protoocl1instanceofDraft_6455);	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(Arrays.asList("STR","STR","STR"));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	assertEquals(l,l2);	1
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	assertEquals(l,l2);	1
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(Arrays.asList("STR","STR"));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(Arrays.asList("STR"));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create((Iterable<String>)Arrays.asList("STR","STR","STR"));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(newIterableOf<String>(Arrays.asList("STR","STR","STR")));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(newIterableOf<String>(Arrays.asList("STR","STR")));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(asList("STR","STR","STR"));	0
arnohaase_a-foundation	AListTest#testFromJavaUtil	assertEquals(l,l2);	finalAList<String>l4=AList.create(Collections.singletonList("STR"),Arrays.asList("STR","STR","STR"));	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertEquals(2,qResult.size());	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertEquals(1,qResult.size());	1
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertEquals(2,qResult.size());	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertThat(qResult.size(),is(2));	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertThat(qResult.size(),is(1));	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertThat(qResult).hasSize(2);	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertThat(qResult).hasSize(1);	0
orientechnologies_orientdb	OMatchStatementExecutionTest#testFriendsWithName	assertEquals(1,qResult.size());	assertTrue(qResult.size()>0);	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertTrue(matcher.find());	1
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat(matcher.find(),is(true));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertFalse(matcher.find());	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat(matcher.find(),equalTo(true));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertTrue(matcher.find());	1
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat("STR",matcher.find(),is(true));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat(matcher.find(),is(false));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat(matcher,is(true));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat(matcher.find(),equalTo(false));	0
basis-technology-corp_tcl-regex-java	MatcherTest#findPrefix	assertTrue(matcher.find());	assertThat("STR",matcher.find(),equalTo(true));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(cabac.readMBSkipFlag(m,SliceType.P,true,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(cabac.readMBSkipFlag(m,SliceType.P,true,false,1));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertFalse(cabac.readMBSkipFlag(m,SliceType.P,true,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(m.readMBSkipFlag(cabac,SliceType.P,true,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(cabac.readMBSkipFlag(m,SliceType.P,false,false,1));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertFalse(cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(cabac.readMBSkipFlag(m,SliceType.P,false,true,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	assertTrue(m.readMBSkipFlag(cabac,SliceType.P,false,false,0));	0
jcodec_jcodec	CABACTest#testMBSkipFlag	assertEquals(false,cabac.readMBSkipFlag(m,SliceType.P,false,false,0));	booleanresult=cabac.readMBSkipFlag(m,SliceType.P,true,false,0);	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertEquals("STR",result);	1
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertThat(result,is(equalTo("STR")));	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertTrue(result.contains("STR"));	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertEqualsJson("STR",result);	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertTrue(result.contains("STR"));	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertThat(result,containsString("STR"));	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertThat(result,is("STR"));	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertThat(result).isEqualTo("STR");	0
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertEquals("STR",result);	1
arnohaase_a-foundation	AJsonSerHelperTest#testDoubleWithFrac1	assertEquals("STR",result);	assertEquals("STR"+"STR"+"STR",result);	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=newDefaultRocketMqProducer();	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean(RocketMqProducer.class);	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)RocketMqAutoConfiguration.getInstance().getProducer();	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean(TestRocketMqProducer.class);	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean("STR");	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean("STR",RocketMqProducer.class);	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)configuration.getProducer();	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)RocketMqConfiguration.getInstance().getProducer();	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultMQProducerproducer=(DefaultMQProducer)RocketMqAutoConfiguration.getInstance().getProducer();	0
rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest#defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=getRocketMqProducer();	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertEquals("STR",text);	1
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertTrue(text.contains("STR"));	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertEquals("STR",text);	1
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertThat(text).isEqualTo("STR");	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertTrue(text.contains("STR"));	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertTrue(text.contains("STR"));	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertThat(text,is("STR"));	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertTrue(text.matches("STR"));	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertEquals(content,text);	0
DigitalPebble_storm-crawler	TextExtractorTest#testExclusionCase	assertEquals("STR",text);	assertNotNull(text);	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<Integer>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<Object>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<Integer>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<Object>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<String>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	ALista=newAList();	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.<String>empty().size());	0
arnohaase_a-foundation	AListTest#testNil	assertEquals(0,AList.nil().size());	assertEquals(0,AList.EMPTY.size());	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]data=out.getPlaneData(0);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertEquals(4,out.getPlaneData(0).length);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertEquals(2,out.getPlaneData(0).length);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]result=out.getPlaneData(0);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertEquals(0,out.getPlaneData(0).length);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]result=transform.getPlaneData(0);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]outData=out.getPlaneData(0);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]data=out.getPlaneData(1);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	byte[]data=out.getPlaneData(3);	0
jcodec_jcodec	Yuv420pToRgbTest#testYuv420pToRgbH2H	assertArrayEquals(rgbH,out.getPlaneData(0));	assertTrue(out.getPlaneData(0).length==4);	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertThat(graph.edges(),hasItem(edge("STR","STR")));	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertFalse(graph.edges().isEmpty());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertFalse(graph.edges().contains(edge("STR","STR")));	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertTrue(graph.edges().isEmpty());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertEquals(0,graph.edges().size());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertEquals(1,graph.edges().size());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertFalse(graph.edges().isEmpty());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertTrue(graph.edges().isEmpty());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertThat(graph.edges(),empty());	0
arnohaase_a-foundation	ADiGraphTest#testNodesWithoutEdges	assertTrue(eqSet(graph.edges(),edge("STR","STR")));	assertThat(graph.edges(),hasSize(1));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(GBP_2_34));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(GBP_2_33));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(newBigDecimal("STR")));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(1.23d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(GBP_1_23));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(GBP_1_34));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(3.14d));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(1.23));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(Currency.EUR));	0
javadev_moneytostr-russian	MoneyToStrTest#checkEURRUSCustom	assertEquals("STR",moneyToStrCustom.convert(V_300D));	assertEquals("STR",moneyToStrEURRUS.convert(EUR_RUSCustom));	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest#puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(4,c.getBlankIndex());	1
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest#puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(-1,c.getBlankIndex());	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest#puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(0,c.getBlankIndex());	0
TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest#puzzle_can_swap_blank	assertEquals(4,c.getBlankIndex());	assertEquals(4,c.getBlankIndex());	1
